config,arm,metric,mean,std,n_seeds
w=16,trm,n_examples,8.0,0.0,8
w=16,trm,za_alignment,0.8120710924267769,0.022109232881867988,8
w=16,trm,readout_agreement,0.234375,0.051695917759010994,8
w=16,trm,n_inits,5.0,0.0,8
w=16,trm_stable_1e-2,effective_rank,16.614458560943604,0.20500545835612044,8
w=16,trm_stable_1e-2,participation_ratio,5.792101189700543,0.3955201882018262,8
w=16,trm_stable_1e-2,n_dims,64.0,0.0,8
w=16,trm_stable_1e-2,max_spectral_norm,3.711370140314102,0.10866323089081625,8
w=16,trm_stable_1e-2,lipschitz_product,26.738530582096796,1.4603825574907485,8
w=16,trm_stable_1e-2,residual_at_trained,0.040826077573001385,0.005521612623953792,8
w=16,trm_stable_1e-2,residual_overunroll,0.0009078057919396088,0.0003578138889834092,8
w=16,trm_stable_1e-2,acc_at_trained,0.99505615234375,0.0026863394224202345,8
w=16,trm_stable_1e-2,acc_overunroll,0.985687255859375,0.004396347397223872,8
w=16,trm_stable_1e-2,acc_overunroll_drop,0.009368896484375,0.002891472946165196,8
w=16,trm_stable_1e-2,em_at_trained,0.94970703125,0.024655613095499275,8
w=16,trm_stable_1e-2,em_overunroll,0.8955078125,0.02477138072480807,8
w=16,trm_stable_1e-2,spectral_radius_mean,0.6909737405684918,0.0433043820702583,8
w=16,trm_stable_1e-2,spectral_radius_max,0.8442484882233546,0.12585924095742787,8
w=16,trm_stable_1e-2,operator_norm_mean,0.8674443082442862,0.04341667231549441,8
w=16,trm_stable_1e-2,operator_norm_max,1.0258939177673212,0.0882936020037519,8
w=16,trm_stable_1e-2,frac_expanding,0.03125,0.057863756235784464,8
w=16,trm_stable_1e-2,n_examples,8.0,0.0,8
w=16,trm_stable_1e-2,za_alignment,0.9961740225553513,0.0021758539333892346,8
w=16,trm_stable_1e-2,readout_agreement,0.93603515625,0.021591908242084536,8
w=16,trm_stable_1e-2,n_inits,5.0,0.0,8
w=16,trm_stable_1e-1,effective_rank,13.973367929458618,0.16855530443000008,8
w=16,trm_stable_1e-1,participation_ratio,7.186939610779408,0.5213823098397612,8
w=16,trm_stable_1e-1,n_dims,64.0,0.0,8
w=16,trm_stable_1e-1,max_spectral_norm,5.099801957607269,0.150146300544237,8
w=16,trm_stable_1e-1,lipschitz_product,71.33253627564488,3.398789364548971,8
w=16,trm_stable_1e-1,residual_at_trained,5.66442635090425e-05,5.352868746418584e-05,8
w=16,trm_stable_1e-1,residual_overunroll,3.3176861435890714e-07,9.064582770110742e-09,8
w=16,trm_stable_1e-1,acc_at_trained,0.98321533203125,0.0023188769811409997,8
w=16,trm_stable_1e-1,acc_overunroll,0.983184814453125,0.00233237822927824,8
w=16,trm_stable_1e-1,acc_overunroll_drop,3.0517578125e-05,8.631674575031098e-05,8
w=16,trm_stable_1e-1,em_at_trained,0.8046875,0.021698908588419174,8
w=16,trm_stable_1e-1,em_overunroll,0.80419921875,0.021942408495812353,8
w=16,trm_stable_1e-1,spectral_radius_mean,0.1851726839453035,0.024270021284532033,8
w=16,trm_stable_1e-1,spectral_radius_max,0.2860449726521066,0.09651308974811804,8
w=16,trm_stable_1e-1,operator_norm_mean,0.2807577283558976,0.02419709022475391,8
w=16,trm_stable_1e-1,operator_norm_max,0.37687119623291143,0.06318977196639754,8
w=16,trm_stable_1e-1,frac_expanding,0.0,0.0,8
w=16,trm_stable_1e-1,n_examples,8.0,0.0,8
w=16,trm_stable_1e-1,za_alignment,1.0,0.0,8
w=16,trm_stable_1e-1,readout_agreement,1.0,0.0,8
w=16,trm_stable_1e-1,n_inits,5.0,0.0,8
w=16,ff_matched,effective_rank,40.868459701538086,1.0532424745171352,8
w=16,ff_matched,participation_ratio,9.107605228117958,0.5295568863710138,8
w=16,ff_matched,n_dims,94.0,0.0,8
w=16,ff_matched,max_spectral_norm,7.848822295665741,0.24892474049397256,8
w=16,ff_matched,lipschitz_product,149.1984873453518,5.7176281273176155,8
w=24,trm,effective_rank,22.281792402267456,0.5594535601585804,8
w=24,trm,participation_ratio,8.171115061183524,0.27634480815002355,8
w=24,trm,n_dims,64.0,0.0,8
w=24,trm,max_spectral_norm,2.8963209092617035,0.04340578968812552,8
w=24,trm,lipschitz_product,13.265900616664378,0.8660293647067654,8
w=24,trm,residual_at_trained,0.25424516573548317,0.032987213597165714,8
w=24,trm,residual_overunroll,0.20829086191952229,0.05601914860764612,8
w=24,trm,acc_at_trained,0.9686279371380806,0.004985395367958022,8
w=24,trm,acc_overunroll,0.76434326171875,0.016545262192777473,8
w=24,trm,acc_overunroll_drop,0.2042846754193306,0.01912703460518827,8
w=24,trm,em_at_trained,0.6220703125,0.041850818411043135,8
w=24,trm,em_overunroll,0.0595703125,0.029657380162493762,8
w=24,trm,spectral_radius_mean,1.2637988989261557,0.0723358411840461,8
w=24,trm,spectral_radius_max,1.493614049673938,0.17259361704919934,8
w=24,trm,operator_norm_mean,1.713278162045019,0.07592126836026612,8
w=24,trm,operator_norm_max,1.8935643347686137,0.21364069019396276,8
w=24,trm,frac_expanding,0.984375,0.04419417382415922,8
